MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,Gd,Typ,Y,WD,Family
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
RL,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Stucco,TA,TA,PConc,GasA,Fa,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Abnorml
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,OthW,Fa,N,TA,Typ,P,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,GasA,TA,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Ex,Y,TA,Min2,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,Ex,Y,TA,Typ,N,WD,Normal
RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,COD,Abnorml
FV,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,GasA,TA,N,TA,Typ,N,WD,Normal
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,TA,Gd,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasW,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,Gd,TA,PConc,GasA,TA,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,Gd,Y,Ex,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Fa,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,GasA,TA,Y,TA,Typ,Y,COD,Abnorml
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,GasA,Ex,Y,Gd,Min2,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,GasA,Fa,Y,TA,Typ,N,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,TA,TA,PConc,GasA,TA,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Stone,GasA,TA,N,TA,Min2,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,N,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Gd,Y,TA,Typ,Y,New,Partial
RL,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Hip,ClyTile,Stucco,Stucco,Ex,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Fa,Y,Gd,Typ,P,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Maj1,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,PConc,GasA,TA,Y,Ex,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Floor,TA,N,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Fa,TA,CBlock,GasA,Gd,Y,Fa,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,GasA,Fa,N,TA,Typ,N,WD,Normal
RH,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,Gd,Gd,BrkTil,GasW,Ex,Y,TA,Mod,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Min1,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RM,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,Grav,Fa,N,Fa,Typ,N,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Stone,TA,TA,BrkTil,GasA,Gd,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,PConc,GasA,Gd,Y,Fa,Typ,Y,WD,Normal
RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,New,Partial
RL,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,OthW,Fa,N,TA,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,GasA,TA,Y,TA,Typ,N,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,TA,Typ,Y,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Ex,Y,TA,Typ,Y,WD,Normal
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,Gd,Typ,Y,WD,Normal
RL,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,Ex,Typ,Y,WD,Normal
